price|quantity|type|level 
89856000|0.0107|0|5
89893000|0.2338|1|5
89897000|0.0002|1|5
89903000|0.0834|1|5
89910000|0.0001|1|5
89913000|0.0001|1|5
89917000|0.0047|1|5
89918000|0.0091|1|5
89919000|0.018|1|5
89920000|0.0604|1|5
89924000|0.1781|1|5
89881000|0.0001|0|5
89878000|0.0002|0|5
89858000|0.0255|0|5
89857000|0.0374|0|5
89856000|0.1279|0|5
89855000|0.0813|0|5
89854000|0.1374|0|5
89853000|0.2174|0|5
89852000|0.1019|0|5
89851000|0.0199|0|5
89893000|0.2305|1|5
89897000|0.0336|1|5
89903000|0.05|1|5
89904000|0.0001|1|5
89908000|0.0001|1|5
89911000|0.0047|1|5
89913000|0.0271|1|5
89914000|0.0604|1|5
89918000|0.0671|1|5
89920000|0.0303|1|5
89881000|0.0001|0|5
89878000|0.0002|0|5
89850000|0.001|0|5
89844000|0.032|0|5
89843000|0.0989|0|5
89842000|0.0971|0|5
89841000|0.0513|0|5
89840000|0.2265|0|5
89839000|0.1283|0|5
89838000|0.0977|0|5
89884000|0.0334|1|5
89890000|0.0001|1|5
89893000|0.2306|1|5
89897000|0.0002|1|5
89898000|0.0047|1|5
89899000|0.0271|1|5
89900000|0.0604|1|5
89903000|0.05|1|5
89904000|0.0303|1|5
89905000|0.0368|1|5
89850000|0.0012|0|5
89841000|0.001|0|5
89826000|0.0002|0|5
89822000|0.0001|0|5
89820000|0.0011|0|5
89815000|0.0615|0|5
89814000|0.0631|0|5
89813000|0.0662|0|5
89812000|0.0812|0|5
89811000|0.2826|0|5
89854000|0.0332|1|5
89861000|0.0001|1|5
89865000|0.0001|1|5
89867000|0.0866|1|5
89868000|0.1637|1|5
89869000|0.0047|1|5
89870000|0.0271|1|5
89872000|0.0604|1|5
89873000|0.32|1|5
89875000|0.0303|1|5
89820000|0.0007|0|5
89815000|0.0615|0|5
89814000|0.0631|0|5
89813000|0.0662|0|5
89812000|0.0815|0|5
89811000|0.2826|0|5
89810000|0.1486|0|5
89809000|0.0214|0|5
89807000|0.041|0|5
89802000|0.001|0|5
89854000|0.1971|1|5
89861000|0.0001|1|5
89865000|0.0001|1|5
89869000|0.0049|1|5
89870000|0.0271|1|5
89871000|0.0865|1|5
89872000|0.0604|1|5
89873000|0.32|1|5
89875000|0.0303|1|5
89876000|0.0368|1|5
89820000|0.0007|0|5
89812000|0.0002|0|5
89810000|0.0067|0|5
89809000|0.0562|0|5
89808000|0.0989|0|5
89807000|0.1029|0|5
89806000|0.0511|0|5
89805000|0.3182|0|5
89804000|0.0565|0|5
89803000|0.0412|0|5
89849000|0.0332|1|5
89854000|0.1637|1|5
89856000|0.0001|1|5
89859000|0.0001|1|5
89863000|0.0047|1|5
89864000|0.0781|1|5
89865000|0.0271|1|5
89866000|0.0604|1|5
89869000|0.0002|1|5
89870000|0.0671|1|5
89820000|0.0007|0|5
89812000|0.0002|0|5
89810000|0.0067|0|5
89809000|0.0562|0|5
89808000|0.0989|0|5
89807000|0.0964|0|5
89806000|0.0578|0|5
89805000|0.318|0|5
89804000|0.0565|0|5
89803000|0.0412|0|5
89849000|0.1965|1|5
89856000|0.0001|1|5
89859000|0.0782|1|5
89860000|0.32|1|5
89863000|0.0047|1|5
89865000|0.0271|1|5
89866000|0.0604|1|5
89869000|0.0002|1|5
89870000|0.0671|1|5
89872000|0.0303|1|5
89820000|0.0008|0|5
89812000|0.0002|0|5
89802000|0.001|0|5
89792000|0.0324|0|5
89790000|0.0062|0|5
89788000|0.1924|0|5
89786000|0.0014|0|5
89785000|0.0401|0|5
89784000|0.0214|0|5
89783000|0.0361|0|5
89828000|0.0286|1|5
89829000|0.0001|1|5
89836000|0.0001|1|5
89840000|0.0047|1|5
89842000|0.018|1|5
89843000|0.0604|1|5
89847000|0.0091|1|5
89852000|0.0303|1|5
89853000|0.0002|1|5
89855000|0.0303|1|5
89821000|0.0236|0|5
89820000|0.0007|0|5
89812000|0.0002|0|5
89808000|0.029|0|5
89805000|0.1119|0|5
89804000|0.1533|0|5
89803000|0.0388|0|5
89802000|0.0602|0|5
89801000|0.0611|0|5
89800000|0.0854|0|5
89826000|0.1639|1|5
89845000|0.0284|1|5
89846000|0.0001|1|5
89853000|0.0001|1|5
89857000|0.0762|1|5
89859000|0.1546|1|5
89864000|0.0091|1|5
89869000|0.0305|1|5
89873000|0.0303|1|5
89878000|0.0594|1|5
89821000|0.0001|0|5
89820000|0.0297|0|5
89816000|0.032|0|5
89813000|0.029|0|5
89812000|0.0002|0|5
89810000|0.0002|0|5
89807000|0.0371|0|5
89803000|0.0353|0|5
89802000|0.001|0|5
89799000|0.32|0|5
89826000|0.1639|1|5
89852000|0.0001|1|5
89869000|0.0002|1|5
89872000|0.32|1|5
89878000|0.0594|1|5
89888000|0.0002|1|5
89891000|0.0628|1|5
89896000|1.22|1|5
89897000|0.0002|1|5
89901000|0.058|1|5
89834000|0.0492|0|5
89831000|0.0001|0|5
89830000|0.1698|0|5
89828000|0.1364|0|5
89827000|0.0213|0|5
89826000|0.0361|0|5
89825000|0.05|0|5
89824000|0.0922|0|5
89823000|0.0565|0|5
89820000|0.0007|0|5
89869000|0.0002|1|5
89871000|0.0284|1|5
89872000|0.0001|1|5
89878000|0.0001|1|5
89883000|0.0047|1|5
89885000|0.2202|1|5
89886000|0.0618|1|5
89887000|0.0289|1|5
89888000|0.0002|1|5
89890000|0.0459|1|5
89842000|0.1529|0|5
89840000|0.0374|0|5
89839000|0.0623|0|5
89838000|0.0584|0|5
89837000|0.0714|0|5
89836000|0.0344|0|5
89835000|0.0723|0|5
89834000|0.0565|0|5
89833000|0.0391|0|5
89830000|0.0002|0|5
89869000|0.0002|1|5
89882000|0.0284|1|5
89883000|0.0001|1|5
89888000|0.0002|1|5
89889000|0.0001|1|5
89894000|0.0047|1|5
89895000|0.0169|1|5
89896000|0.1438|1|5
89897000|0.062|1|5
89899000|0.029|1|5
89860000|0.2063|0|5
89859000|0.153|0|5
89857000|0.0994|0|5
89856000|0.0372|0|5
89855000|0.0681|0|5
89854000|0.0498|0|5
89853000|0.0567|0|5
89852000|0.0354|0|5
89851000|0.0565|0|5
89846000|0.3608|0|5
89869000|0.0002|1|5
89888000|0.0002|1|5
89897000|0.0002|1|5
89900000|0.0284|1|5
89901000|0.0001|1|5
89903000|0.05|1|5
89907000|0.0001|1|5
89911000|0.0047|1|5
89912000|0.0169|1|5
89913000|0.032|1|5
89860000|0.2004|0|5
89857000|0.0002|0|5
89856000|0.1529|0|5
89854000|0.0992|0|5
89853000|0.0692|0|5
89852000|0.0361|0|5
89851000|0.0498|0|5
89850000|0.0921|0|5
89849000|0.0564|0|5
89843000|0.0409|0|5
89869000|0.0002|1|5
89888000|0.0002|1|5
89897000|0.0286|1|5
89898000|0.0001|1|5
89903000|0.05|1|5
89904000|0.0001|1|5
89908000|0.0047|1|5
89909000|0.0169|1|5
89911000|0.2056|1|5
89913000|0.029|1|5
89860000|0.2004|0|5
89857000|0.0002|0|5
89833000|0.0294|0|5
89832000|0.0001|0|5
89831000|0.0987|0|5
89830000|0.1363|0|5
89829000|0.0001|0|5
89828000|0.0574|0|5
89827000|0.0156|0|5
89826000|0.0707|0|5
89869000|0.0002|1|5
89872000|0.0284|1|5
89873000|0.0001|1|5
89881000|0.0001|1|5
89884000|0.0047|1|5
89885000|0.0169|1|5
89886000|0.0788|1|5
89887000|0.065|1|5
89888000|0.091|1|5
89890000|0.0882|1|5
89860000|0.2004|0|5
89857000|0.0002|0|5
89833000|0.0231|0|5
89832000|0.0001|0|5
89831000|0.1298|0|5
89830000|0.1363|0|5
89829000|0.0001|0|5
89828000|0.0858|0|5
89827000|0.0156|0|5
89826000|0.0707|0|5
89869000|0.0002|1|5
89872000|0.0284|1|5
89873000|0.0001|1|5
89881000|0.0001|1|5
89884000|0.0047|1|5
89885000|0.0169|1|5
89886000|0.0788|1|5
89887000|0.065|1|5
89888000|0.091|1|5
89891000|0.3568|1|5
89860000|0.2004|0|5
89857000|0.0002|0|5
89840000|0.1219|0|5
89838000|0.3201|0|5
89837000|0.099|0|5
89836000|0.0213|0|5
89835000|0.0714|0|5
89834000|0.0712|0|5
89833000|0.0353|0|5
89832000|0.0563|0|5
89869000|0.0002|1|5
89881000|0.0001|1|5
89888000|0.0003|1|5
89892000|0.0047|1|5
89893000|0.0169|1|5
89895000|0.2056|1|5
89897000|0.0292|1|5
89899000|0.0459|1|5
89902000|0.0885|1|5
89903000|0.05|1|5
89860000|0.2037|0|5
89857000|0.0002|0|5
89827000|0.0011|0|5
89825000|0.32|0|5
89823000|0.153|0|5
89821000|0.0374|0|5
89820000|0.0997|0|5
89819000|0.0213|0|5
89818000|0.0714|0|5
89817000|0.0997|0|5
89864000|0.0285|1|5
89869000|0.0002|1|5
89871000|0.0001|1|5
89875000|0.0047|1|5
89876000|0.0169|1|5
89877000|0.1438|1|5
89878000|0.0618|1|5
89880000|0.029|1|5
89882000|0.0459|1|5
89885000|0.0001|1|5
89827000|0.0011|0|5
89820000|0.0007|0|5
89813000|0.0121|0|5
89810000|0.0988|0|5
89809000|0.0311|0|5
89808000|0.3376|0|5
89806000|0.0587|0|5
89805000|0.0989|0|5
89803000|0.0408|0|5
89802000|0.0707|0|5
89857000|0.0002|1|5
89862000|0.032|1|5
89863000|0.0618|1|5
89865000|0.112|1|5
89866000|0.0169|1|5
89867000|0.0368|1|5
89868000|0.029|1|5
89869000|0.0093|1|5
89872000|0.0001|1|5
89873000|0.0002|1|5
89830000|0.1002|0|5
89828000|0.0001|0|5
89827000|0.0011|0|5
89820000|0.0007|0|5
89810000|0.0058|0|5
89807000|0.0988|0|5
89806000|0.031|0|5
89805000|0.0175|0|5
89803000|0.0587|0|5
89802000|0.0627|0|5
89859000|0.0322|1|5
89860000|0.0618|1|5
89861000|0.0798|1|5
89862000|0.032|1|5
89863000|0.1057|1|5
89864000|0.0368|1|5
89865000|0.0292|1|5
89866000|0.0091|1|5
89868000|0.0001|1|5
89869000|0.0002|1|5
89830000|0.1002|0|5
89828000|0.0001|0|5
89827000|0.0011|0|5
89820000|0.0007|0|5
89807000|0.0002|0|5
89802000|0.001|0|5
89799000|0.3202|0|5
89798000|0.0058|0|5
89795000|0.0988|0|5
89794000|0.031|0|5
89847000|0.232|1|5
89848000|0.0618|1|5
89850000|0.1118|1|5
89851000|0.0169|1|5
89852000|0.0368|1|5
89853000|0.029|1|5
89854000|0.0091|1|5
89856000|0.0001|1|5
89858000|0.0002|1|5
89859000|0.0305|1|5
89830000|0.0002|0|5
89827000|0.0011|0|5
89820000|0.0007|0|5
89807000|0.0003|0|5
89803000|0.1294|0|5
89802000|0.0185|0|5
89800000|0.0107|0|5
89799000|0.4406|0|5
89798000|0.0372|0|5
89796000|0.0761|0|5
89847000|0.1|1|5
89855000|0.032|1|5
89856000|0.0618|1|5
89858000|0.1118|1|5
89859000|0.0002|1|5
89860000|0.0169|1|5
89861000|0.0658|1|5
89863000|0.0091|1|5
89865000|0.0002|1|5
89866000|0.0003|1|5
89831000|0.0002|0|5
89827000|0.0011|0|5
89820000|0.0007|0|5
89816000|0.0058|0|5
89813000|0.0988|0|5
89812000|0.031|0|5
89811000|0.0238|0|5
89809000|0.0215|0|5
89808000|0.0991|0|5
89807000|0.0374|0|5
89847000|0.1|1|5
89859000|0.0002|1|5
89864000|0.032|1|5
89865000|0.062|1|5
89867000|0.1118|1|5
89869000|0.0171|1|5
89870000|0.0368|1|5
89871000|0.029|1|5
89872000|0.0091|1|5
89874000|0.0001|1|5
89830000|0.0987|0|5
89829000|0.0312|0|5
89828000|0.0174|0|5
89827000|0.0011|0|5
89826000|0.1224|0|5
89825000|0.0991|0|5
89823000|0.0408|0|5
89822000|0.0697|0|5
89821000|0.0368|0|5
89820000|0.0007|0|5
89831000|0.0142|1|5
89859000|0.0002|1|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89882000|0.032|1|5
89883000|0.0618|1|5
89885000|0.1118|1|5
89886000|0.0227|1|5
89887000|0.0368|1|5
89846000|0.2988|0|5
89845000|0.0309|0|5
89844000|0.0175|0|5
89842000|0.032|0|5
89841000|0.0993|0|5
89840000|0.0372|0|5
89839000|0.0408|0|5
89838000|0.05|0|5
89837000|0.0567|0|5
89834000|0.0437|0|5
89859000|0.0002|1|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89888000|0.0002|1|5
89897000|0.0002|1|5
89898000|0.0938|1|5
89900000|0.1118|1|5
89902000|0.0227|1|5
89903000|0.0868|1|5
89846000|0.2991|0|5
89845000|0.0309|0|5
89844000|0.0175|0|5
89842000|0.0213|0|5
89841000|0.0993|0|5
89840000|0.0372|0|5
89839000|0.0408|0|5
89838000|0.0498|0|5
89837000|0.0567|0|5
89835000|0.0107|0|5
89859000|0.0002|1|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89888000|0.0002|1|5
89897000|0.0002|1|5
89898000|0.0938|1|5
89900000|0.1118|1|5
89902000|0.0227|1|5
89903000|0.0868|1|5
89846000|0.2991|0|5
89845000|0.0309|0|5
89844000|0.0175|0|5
89842000|0.0213|0|5
89841000|0.0993|0|5
89840000|0.1007|0|5
89839000|0.0408|0|5
89838000|0.0498|0|5
89837000|0.0567|0|5
89835000|0.0107|0|5
89859000|0.0002|1|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89888000|0.0002|1|5
89897000|0.0792|1|5
89898000|0.0938|1|5
89900000|0.1118|1|5
89902000|0.0227|1|5
89903000|0.0868|1|5
89846000|0.2991|0|5
89845000|0.0309|0|5
89844000|0.0175|0|5
89842000|0.032|0|5
89841000|0.0993|0|5
89840000|0.0372|0|5
89839000|0.0408|0|5
89838000|0.0498|0|5
89837000|0.0567|0|5
89834000|0.0437|0|5
89859000|0.0002|1|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89888000|0.0002|1|5
89897000|0.0792|1|5
89898000|0.0938|1|5
89900000|0.1118|1|5
89902000|0.0227|1|5
89903000|0.0868|1|5
89846000|0.2003|0|5
89842000|0.0988|0|5
89841000|0.0002|0|5
89837000|0.0001|0|5
89836000|0.031|0|5
89833000|0.0174|0|5
89832000|0.0213|0|5
89830000|0.0374|0|5
89829000|0.0989|0|5
89828000|0.0635|0|5
89859000|0.0002|1|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89885000|0.0791|1|5
89886000|0.032|1|5
89887000|0.0618|1|5
89888000|0.0002|1|5
89891000|0.0368|1|5
89894000|0.0229|1|5
89846000|0.2003|0|5
89841000|0.0002|0|5
89827000|0.0011|0|5
89820000|0.0007|0|5
89816000|0.0984|0|5
89815000|0.0004|0|5
89811000|0.0001|0|5
89810000|0.0001|0|5
89809000|0.3509|0|5
89807000|0.0174|0|5
89859000|0.0002|1|5
89860000|0.1773|1|5
89861000|0.0618|1|5
89865000|0.0002|1|5
89866000|0.0368|1|5
89868000|0.0229|1|5
89869000|0.0002|1|5
89870000|0.0648|1|5
89871000|0.076|1|5
89872000|0.0001|1|5
89846000|0.2003|0|5
89841000|0.0002|0|5
89827000|0.0011|0|5
89824000|0.0002|0|5
89823000|0.0986|0|5
89820000|0.0007|0|5
89818000|0.0003|0|5
89817000|0.0308|0|5
89814000|0.0174|0|5
89813000|0.0213|0|5
89859000|0.0002|1|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89867000|0.032|1|5
89868000|0.0618|1|5
89869000|0.0002|1|5
89873000|0.0368|1|5
89875000|0.0227|1|5
89876000|0.0002|1|5
89878000|0.1408|1|5
89846000|0.1966|0|5
89841000|0.0002|0|5
89830000|0.32|0|5
89827000|0.0011|0|5
89824000|0.0002|0|5
89823000|0.0986|0|5
89820000|0.0007|0|5
89818000|0.0003|0|5
89817000|0.0308|0|5
89814000|0.0174|0|5
89859000|0.0002|1|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89867000|0.032|1|5
89868000|0.0618|1|5
89869000|0.0002|1|5
89873000|0.0368|1|5
89875000|0.0227|1|5
89876000|0.0002|1|5
89878000|0.1408|1|5
89847000|0.1964|0|5
89846000|0.0002|0|5
89833000|0.0117|0|5
89832000|0.0871|0|5
89830000|0.32|0|5
89828000|0.0001|0|5
89827000|0.0319|0|5
89826000|0.0002|0|5
89823000|0.0494|0|5
89821000|0.0374|0|5
89859000|0.0002|1|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89877000|0.032|1|5
89878000|0.0618|1|5
89882000|0.0368|1|5
89884000|0.0227|1|5
89886000|0.0002|1|5
89887000|0.1088|1|5
89859000|0.2184|0|5
89847000|0.0002|0|5
89846000|0.0002|0|5
89838000|0.0988|0|5
89833000|0.0001|0|5
89832000|0.031|0|5
89830000|0.32|0|5
89829000|0.0809|0|5
89828000|0.0213|0|5
89827000|0.0011|0|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89882000|0.032|1|5
89883000|0.0618|1|5
89887000|0.0368|1|5
89888000|0.0002|1|5
89890000|0.0229|1|5
89892000|0.029|1|5
89893000|0.1118|1|5
89859000|0.2185|0|5
89858000|0.0002|0|5
89838000|0.0988|0|5
89833000|0.0001|0|5
89832000|0.031|0|5
89830000|0.32|0|5
89829000|0.0809|0|5
89828000|0.0213|0|5
89827000|0.0011|0|5
89826000|0.0374|0|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89882000|0.032|1|5
89883000|0.0618|1|5
89887000|0.0368|1|5
89888000|0.0002|1|5
89890000|0.0229|1|5
89892000|0.029|1|5
89893000|0.1118|1|5
89859000|0.2185|0|5
89858000|0.0002|0|5
89838000|0.0988|0|5
89833000|0.0001|0|5
89832000|0.031|0|5
89830000|0.32|0|5
89829000|0.0174|0|5
89828000|0.0213|0|5
89827000|0.0646|0|5
89826000|0.0374|0|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89882000|0.032|1|5
89883000|0.0618|1|5
89887000|0.0368|1|5
89888000|0.0002|1|5
89890000|0.0229|1|5
89892000|0.029|1|5
89893000|0.1118|1|5
89859000|0.2185|0|5
89858000|0.0002|0|5
89838000|0.0988|0|5
89833000|0.0001|0|5
89832000|0.031|0|5
89830000|0.32|0|5
89829000|0.0174|0|5
89828000|0.0213|0|5
89827000|0.0646|0|5
89826000|0.0374|0|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89882000|0.032|1|5
89883000|0.0618|1|5
89887000|0.0368|1|5
89888000|0.0002|1|5
89890000|0.0229|1|5
89892000|0.029|1|5
89893000|0.1118|1|5
89859000|0.2296|0|5
89858000|0.0002|0|5
89838000|0.0988|0|5
89833000|0.0001|0|5
89832000|0.031|0|5
89830000|0.32|0|5
89829000|0.0174|0|5
89828000|0.032|0|5
89827000|0.0646|0|5
89826000|0.0374|0|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89882000|0.032|1|5
89883000|0.0618|1|5
89887000|0.0368|1|5
89888000|0.0002|1|5
89890000|0.0229|1|5
89892000|0.029|1|5
89893000|0.1118|1|5
89859000|0.2296|0|5
89858000|0.0002|0|5
89844000|0.0655|0|5
89838000|0.0001|0|5
89835000|0.0002|0|5
89832000|0.0174|0|5
89830000|0.32|0|5
89827000|0.1|0|5
89826000|0.1168|0|5
89825000|0.0542|0|5
89860000|0.1453|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89883000|0.032|1|5
89884000|0.0618|1|5
89888000|0.037|1|5
89896000|0.0002|1|5
89897000|0.0293|1|5
89898000|0.0798|1|5
89899000|0.0227|1|5
89859000|0.2274|0|5
89858000|0.0002|0|5
89855000|0.0986|0|5
89849000|0.0002|0|5
89846000|0.0309|0|5
89843000|0.0494|0|5
89838000|0.0727|0|5
89837000|0.1192|0|5
89836000|0.0146|0|5
89835000|0.0721|0|5
89860000|0.1454|1|5
89865000|0.0002|1|5
89869000|0.0002|1|5
89888000|0.0002|1|5
89894000|0.032|1|5
89895000|0.0618|1|5
89897000|0.0002|1|5
89899000|0.0368|1|5
89907000|0.0002|1|5
89908000|0.029|1|5
89865000|0.0005|0|5
89860000|0.1214|0|5
89859000|0.2042|0|5
89858000|0.0002|0|5
89856000|0.0387|0|5
89852000|0.0635|0|5
89851000|0.0729|0|5
89850000|0.2161|0|5
89849000|0.0554|0|5
89848000|0.0721|0|5
89869000|0.0002|1|5
89888000|0.0002|1|5
89897000|0.0002|1|5
89907000|0.032|1|5
89908000|0.0618|1|5
89912000|0.0368|1|5
89920000|0.0012|1|5
89921000|0.029|1|5
89922000|0.0001|1|5
89923000|0.2106|1|5
89872000|0.2442|0|5
89871000|0.0309|0|5
89868000|0.0389|0|5
89863000|0.0729|0|5
89862000|0.216|0|5
89861000|0.0145|0|5
89860000|0.113|0|5
89859000|0.0112|0|5
89856000|0.0107|0|5
89855000|0.0437|0|5
89888000|0.0002|1|5
89897000|0.0002|1|5
89919000|0.032|1|5
89920000|0.0628|1|5
89924000|0.0368|1|5
89932000|0.0004|1|5
89933000|0.0291|1|5
89935000|0.2106|1|5
89939000|0.0321|1|5
89940000|0.0594|1|5
89880000|0.2432|0|5
89876000|0.0494|0|5
89872000|0.0675|0|5
89871000|0.1555|0|5
89870000|0.0979|0|5
89869000|0.0554|0|5
89868000|0.0723|0|5
89864000|0.0437|0|5
89859000|0.0112|0|5
89847000|0.0618|0|5
89888000|0.0002|1|5
89897000|0.0002|1|5
89920000|0.001|1|5
89927000|0.032|1|5
89928000|0.0618|1|5
89932000|0.0002|1|5
89933000|0.0368|1|5
89940000|0.0002|1|5
89941000|0.029|1|5
89942000|0.0001|1|5
89880000|0.2432|0|5
89876000|0.0494|0|5
89872000|0.0675|0|5
89871000|0.1555|0|5
89870000|0.0979|0|5
89869000|0.0554|0|5
89868000|0.0723|0|5
89867000|0.32|0|5
89864000|0.0437|0|5
89859000|0.0112|0|5
89888000|0.0002|1|5
89897000|0.0002|1|5
89920000|0.001|1|5
89927000|0.032|1|5
89928000|0.0618|1|5
89932000|0.0002|1|5
89933000|0.0368|1|5
89940000|0.3202|1|5
89941000|0.029|1|5
89942000|0.0001|1|5
89891000|0.0563|0|5
89890000|0.1932|0|5
89887000|0.0387|0|5
89882000|0.0731|0|5
89881000|0.216|0|5
89880000|0.0145|0|5
89879000|0.113|0|5
89874000|0.0436|0|5
89859000|0.069|0|5
89854000|0.32|0|5
89897000|0.0002|1|5
89920000|0.001|1|5
89932000|0.0002|1|5
89938000|0.032|1|5
89939000|0.0618|1|5
89943000|0.0368|1|5
89951000|0.0002|1|5
89952000|0.0291|1|5
89954000|1.1125|1|5
89958000|0.0331|1|5
89897000|0.2123|0|5
89896000|0.0307|0|5
89893000|0.0213|0|5
89891000|0.0063|0|5
89888000|0.0357|0|5
89887000|0.1549|0|5
89886000|0.0344|0|5
89885000|0.0368|0|5
89881000|0.0109|0|5
89880000|0.0434|0|5
89920000|0.001|1|5
89932000|0.0002|1|5
89944000|0.018|1|5
89945000|0.0618|1|5
89951000|0.32|1|5
89952000|0.111|1|5
89954000|2.7019|1|5
89957000|0.0002|1|5
89958000|0.0011|1|5
89959000|0.0332|1|5
89906000|0.0308|0|5
89902000|0.0387|0|5
89898000|0.0354|0|5
89897000|0.3172|0|5
89896000|0.0573|0|5
89895000|0.0555|0|5
89894000|0.0351|0|5
89891000|0.0063|0|5
89890000|0.0436|0|5
89886000|0.0002|0|5
89920000|0.001|1|5
89932000|0.0002|1|5
89952000|0.111|1|5
89953000|0.032|1|5
89954000|0.0637|1|5
89958000|0.001|1|5
89959000|0.0368|1|5
89960000|0.004|1|5
89961000|0.0578|1|5
89962000|0.1249|1|5
89906000|0.193|0|5
89902000|0.0494|0|5
89898000|0.0354|0|5
89897000|0.1556|0|5
89896000|0.0981|0|5
89895000|0.0555|0|5
89894000|0.0718|0|5
89893000|0.0002|0|5
89891000|0.0063|0|5
89890000|0.0436|0|5
89920000|0.0011|1|5
89932000|0.0002|1|5
89952000|0.111|1|5
89953000|0.032|1|5
89954000|0.0637|1|5
89958000|0.001|1|5
89959000|0.0368|1|5
89960000|0.004|1|5
89966000|0.0002|1|5
89968000|0.0292|1|5
89906000|0.193|0|5
89902000|0.0387|0|5
89898000|0.0354|0|5
89897000|0.1556|0|5
89896000|0.0981|0|5
89895000|0.0555|0|5
89894000|0.0718|0|5
89893000|0.0002|0|5
89891000|0.0063|0|5
89890000|0.0436|0|5
89920000|0.0011|1|5
89932000|0.0002|1|5
89952000|0.111|1|5
89953000|0.032|1|5
89954000|0.0637|1|5
89955000|0.32|1|5
89958000|0.001|1|5
89959000|0.0368|1|5
89960000|0.004|1|5
89966000|0.0002|1|5
89906000|0.1622|0|5
89896000|0.0002|0|5
89891000|0.0063|0|5
89880000|0.0966|0|5
89879000|0.0213|0|5
89876000|0.0582|0|5
89875000|0.1135|0|5
89874000|0.1095|0|5
89873000|0.0564|0|5
89872000|0.3553|0|5
89920000|0.0011|1|5
89932000|0.062|1|5
89937000|0.0368|1|5
89944000|0.0002|1|5
89946000|0.0292|1|5
89949000|0.1775|1|5
89952000|0.111|1|5
89953000|0.0321|1|5
89954000|0.0019|1|5
89955000|0.0092|1|5
89906000|0.1622|0|5
89896000|0.3202|0|5
89891000|0.0063|0|5
89890000|0.0308|0|5
89887000|0.032|0|5
89884000|0.0582|0|5
89883000|0.1136|0|5
89882000|0.1095|0|5
89881000|0.0564|0|5
89880000|0.0353|0|5
89920000|0.0011|1|5
89932000|0.0002|1|5
89940000|0.032|1|5
89941000|0.0618|1|5
89945000|0.0368|1|5
89952000|0.1112|1|5
89954000|0.0311|1|5
89957000|0.2106|1|5
89958000|0.001|1|5
89960000|0.004|1|5
89906000|0.1622|0|5
89896000|0.3202|0|5
89891000|0.0063|0|5
89882000|0.0308|0|5
89880000|0.0213|0|5
89879000|0.0107|0|5
89877000|0.0408|0|5
89876000|0.0791|0|5
89875000|0.0874|0|5
89874000|0.1304|0|5
89920000|0.0011|1|5
89931000|0.032|1|5
89932000|0.062|1|5
89938000|0.0368|1|5
89944000|0.0002|1|5
89947000|0.0292|1|5
89949000|0.0227|1|5
89950000|0.1879|1|5
89952000|0.111|1|5
89953000|0.0321|1|5
89906000|0.1622|0|5
89896000|0.3202|0|5
89891000|0.0063|0|5
89882000|0.0308|0|5
89880000|0.0213|0|5
89879000|0.0107|0|5
89877000|0.0408|0|5
89876000|0.0791|0|5
89875000|0.0874|0|5
89874000|0.1304|0|5
89920000|0.0011|1|5
89931000|0.032|1|5
89932000|0.062|1|5
89938000|0.0368|1|5
89944000|0.0002|1|5
89947000|0.0292|1|5
89949000|0.0227|1|5
89950000|0.1879|1|5
89951000|0.111|1|5
89953000|0.0321|1|5
89906000|0.1622|0|5
89896000|0.3202|0|5
89891000|0.0063|0|5
89882000|0.0308|0|5
89880000|0.0213|0|5
89879000|0.0107|0|5
89877000|0.0408|0|5
89876000|0.0791|0|5
89875000|0.0874|0|5
89874000|0.1304|0|5
89920000|0.0011|1|5
89931000|0.032|1|5
89932000|0.062|1|5
89938000|0.0368|1|5
89944000|0.0002|1|5
89947000|0.0292|1|5
89949000|0.0227|1|5
89950000|0.1879|1|5
89951000|0.111|1|5
89953000|0.0321|1|5
89906000|0.1622|0|5
89896000|0.3202|0|5
89891000|0.0063|0|5
89882000|0.0308|0|5
89880000|0.0213|0|5
89877000|0.0408|0|5
89876000|0.0791|0|5
89875000|0.0874|0|5
89874000|0.1304|0|5
89872000|0.3553|0|5
89920000|0.0011|1|5
89931000|0.032|1|5
89932000|0.062|1|5
89938000|0.0368|1|5
89944000|0.0002|1|5
89947000|0.0292|1|5
